index,num,name,blog or review,blog name,like_count_list,command_count_list,img_count,neighber_count,blog review 
2416,10,배곧 신복관 배곧점,블로그 리뷰,[시흥맛집] 신복관 우쭈세트/치즈퐁듀,8,5,13,657,[]
2417,12,배곧 신복관 배곧점,블로그 리뷰,배곧 ‘신복관’ 한상차림 쭈꾸미볶음세트,12,8,25,1125,[]
2418,14,배곧 신복관 배곧점,블로그 리뷰,배곧 신복관,1,0,2,422,"['일본', '때']"
2419,15,배곧 신복관 배곧점,블로그 리뷰,[시흥 배곧] 신복관 ,8,2,10,118,"['저', '꾸미']"
2420,16,배곧 신복관 배곧점,블로그 리뷰,[시흥] 신복관 배곧 신도시 쭈꾸미 맛집 추천 내돈내산 솔직후기,9,8,13,231,[]
2421,17,배곧 신복관 배곧점,블로그 리뷰,배곧 쭈꾸미와 갑오징어 맛집 추천 - 신복관 ,6,1,9,18,[]
2422,18,배곧 신복관 배곧점,블로그 리뷰,[배곧 맛집] 쭈꾸미와 우삼겹을 함께 우쭈세트 맛집 신복관 ,29,38,23,1997,[]
2423,19,배곧 신복관 배곧점,블로그 리뷰,시흥맛집/배곧맛집/시흥쭈꾸미맛집/배곧쭈꾸미맛집 '신복관 배곧점',156,47,22,2349,[]
2424,20,배곧 신복관 배곧점,블로그 리뷰,"정왕동 맛집 추천, 매콤한 쭈꾸미 불고기 맛집 배곧 신복관",18,0,41,2959,[]
2425,21,배곧 신복관 배곧점,블로그 리뷰,[시흥맛집/배곧맛집] 불맛나는 매콤한 쭈꾸미 맛집 신복관 ,89,106,27,1908,"['만', '우리']"
2426,22,배곧 신복관 배곧점,블로그 리뷰,한울공원 생명공원 맛집 신복관. 쭈꾸미 돼지불고기의 오묘한 조화.,4,2,20,149,"['벌써', '많이', '.']"
2427,23,배곧 신복관 배곧점,블로그 리뷰,"신복관) 배곧신도시, 쭈꾸미, 우삼겹, 우쭈, 주차가능, 브레이크타임, 내돈내산",22,7,19,427,[]
2428,24,배곧 신복관 배곧점,블로그 리뷰,먹고 아빠 생신 파티하고 삼진그룹 영어토익반 본 일상,9,12,51,358,"['민아', '먹자고']"
2429,25,배곧 신복관 배곧점,블로그 리뷰,배곧 신복관,2,0,1,6,"['엄마', '밥', '나옴뇸뇸']"
2430,26,배곧 신복관 배곧점,블로그 리뷰,[시흥]배곧 신복관,2,2,14,62,['신']
2431,27,배곧 신복관 배곧점,블로그 리뷰,"♡배곧 쭈꾸미 맛집, 신복관",12,1,13,3008,[]
2432,28,배곧 신복관 배곧점,블로그 리뷰,시흥시 배곧맛집 쭈꾸미와 우삼겹 먹으러 신복관 ,9,3,21,165,"['200905', '하남']"
2433,29,배곧 신복관 배곧점,블로그 리뷰,5.7 움이의 일기,5,2,2,224,"['원래', '일기', '위해']"
2434,30,배곧 신복관 배곧점,블로그 리뷰,"쭈꾸미&낚지 맛집 배곧 ""신복관""",8,3,23,1085,"['경기', '서울', '278', '길', '일요일', '요일', '국경일']"
2435,31,배곧 신복관 배곧점,블로그 리뷰,배곧맛집 신복관 불향가득한 돈쭈세트,9,4,25,575,"['집밥', '싫다는', '이랑']"
2436,32,배곧 신복관 배곧점,블로그 리뷰,시흥 배곧 맛집 - 신복관에서 불맛 직화 쭈꾸미 뿌시기 :),10,2,27,908,[]
2437,33,배곧 신복관 배곧점,블로그 리뷰,배곧 신복관 우삼겹 쭈꾸미 우쭈,5,7,18,109,[]
2438,34,배곧 신복관 배곧점,블로그 리뷰,배곧맛집-쭈꾸미땡길때는 신복관으로!,47,6,24,401,"['7월', '쭈', '먹고', '남편']"
2439,35,배곧 신복관 배곧점,블로그 리뷰,"식욕 폭발(배곧 신복관,배곧 고피자)",2,0,8,73,"['주일', '예배', '쭈꾸미', '싶어서']"
2440,36,배곧 신복관 배곧점,블로그 리뷰,토토로가 찾은 시흥맛집: 신복관,1,0,20,90,"['매운', '끌릴', '언', '까요', '스트레스', '때', '.', '맛객', '토', '연말', '무지']"
2441,37,배곧 신복관 배곧점,블로그 리뷰,배곧 쭈꾸미 맛집 매콤하니 맛있는 '신복관'으로 꼬우,43,25,18,5260,[]
2442,38,배곧 신복관 배곧점,블로그 리뷰,[시흥맛집/배곧 맛집] 깔끔하고 맛있는 <신복관> 우쭈세트 먹었어요(っ˘ڡ˘ς),3,0,29,614,['제']
2443,39,배곧 신복관 배곧점,블로그 리뷰,정왕동맛집 : 신복관 배곧점 / 직화 쭈꾸미 / 깔끔한 밥상이 매력이야,6,1,12,723,[]
2444,40,배곧 신복관 배곧점,블로그 리뷰,배곧 쭈꾸미 전문점 : 신복관 우갑이 솔직후기,3,0,9,595,"['생긴', '안', '신']"
2445,41,배곧 신복관 배곧점,블로그 리뷰,배곧 신복관 맛있어서 감동받고 온 후기,13,7,33,247,[]
2446,42,배곧 신복관 배곧점,블로그 리뷰,[배곧] 신복관,5,8,11,57,[]
2447,43,배곧 신복관 배곧점,블로그 리뷰,배곧 데이트 : 신복관 + 스탠다드일렉+역전할매 맥주 ,6,2,9,78,[]
2448,44,배곧 신복관 배곧점,블로그 리뷰,배곧 맛집 쭈꾸미 신복관보다 맛있는 집 못봤음,13,4,40,532,[]
2449,45,배곧 신복관 배곧점,블로그 리뷰,배곧 맛집 / 정왕동 맛집 : 불맛나는 우삼겹과 쭈꾸미는 사랑 @ 신복관 배곧점,7,4,48,1454,"['숯불', '구', '우삼겹', '쭈', '동시']"
2450,46,배곧 신복관 배곧점,블로그 리뷰,정왕동 맛집::배곧 맛집 쭈꾸미 꿀맛 신복관,19,18,24,6016,[]
2451,47,배곧 신복관 배곧점,블로그 리뷰,배곧 맛집 신복관에서 우쭈세트 먹방~,7,4,36,631,['이웃']
2452,48,배곧 신복관 배곧점,블로그 리뷰,배곧 맛집 정왕동 맛집 쭈꾸미가 맛있는 신복관에 왔어요,66,61,36,1385,"['가끔', '퇴근']"
2453,49,배곧 신복관 배곧점,블로그 리뷰,"시흥 배곧 맛집 :: 신복관, 거짓말하지 않는 맛으로 증명하는 배곧 쭈꾸미 맛집!",26,10,28,2037,[]
2454,50,배곧 신복관 배곧점,블로그 리뷰,[ 배곧 맛집 ] 직화 쭈꾸미 ‘신복관’ 중독성 쩌는 불맛! 우쭈세트 후기~!,15,3,37,664,[]
2455,51,배곧 신복관 배곧점,블로그 리뷰,"배곧신도시 신복관 : 우낙세트, 치이즈볶음밥 클리어!",19,2,4,2969,[]
2456,52,배곧 신복관 배곧점,블로그 리뷰,[배곧] 배곧 맛집_신복관,10,5,25,406,"['잇님들', '.']"
2457,53,배곧 신복관 배곧점,블로그 리뷰,[배곧 맛집] 신복관 배곧점,12,5,16,667,['안녕하세']
2458,54,배곧 신복관 배곧점,블로그 리뷰,매운쭈꾸미가 생각날땐 배곧 신복관,47,16,17,2296,[]
2459,56,배곧 신복관 배곧점,블로그 리뷰,(먹방후기)은은한 불향이 매력적인 배곧 신복관,15,22,18,1333,[]
2460,57,배곧 신복관 배곧점,블로그 리뷰,배곧신도시_신복관,2,0,7,9,[]
2461,59,배곧 신복관 배곧점,블로그 리뷰,배곧 낙지 & 쭈꾸미 '신복관' 맛은 있었지만 맛있게 못 먹은 기분,12,2,13,1074,['짱']
2462,60,배곧 신복관 배곧점,블로그 리뷰,배곧 맛집 신복관 출장 자주 오는데 오늘은 정왕동쭈꾸미 맛집을 찾았어요,44,9,41,6241,[]
2463,61,배곧 신복관 배곧점,블로그 리뷰,시흥 배곧 맛집 < 신복관 > 쭈꾸미와 우삼겹의 조화!!,21,18,38,1342,[]
2464,62,배곧 신복관 배곧점,블로그 리뷰,시흥 배곧 맛집 주꾸미(쭈꾸미)가 맛있는 <신복관>!,35,20,10,484,[]
2465,63,배곧 신복관 배곧점,블로그 리뷰,배곧 맛집:) 배곧 신복관 우쭈세트 + 치즈볶음밥 조화 미쳐따리,7,1,31,674,['딸']
2466,64,배곧 신복관 배곧점,블로그 리뷰,정왕동 맛집 쭈꾸미 생각난다,9,6,21,698,[]
2467,65,배곧 신복관 배곧점,블로그 리뷰,배곧 신도시 맛집 쭈꾸미가 맛있는 신복관,220,93,22,1890,[]
2468,66,배곧 신복관 배곧점,블로그 리뷰,모든연령이 좋아하는 쭈꾸미! 배곧 맛집 신복관,3,2,52,637,"['나이', '불문', '노소', '쭈꾸미']"
2469,68,배곧 신복관 배곧점,블로그 리뷰,직화 쭈꾸미와 우겹살을 먹을 수 있는 배곧 맛집 신복관,7,1,17,1033,[]
2470,69,배곧 신복관 배곧점,블로그 리뷰,배곧 맛집 쭈꾸미가 먹고 싶다면 신복관 추천이요,13,7,34,123,[]
2471,70,배곧 신복관 배곧점,블로그 리뷰,배곧 맛집 신복관에서 남편이랑 우쭈세트 냠냐미 [정왕동 맛집],15,5,38,277,[]
2472,71,배곧 신복관 배곧점,블로그 리뷰,RESTAURANT : 배곧신도시 쭈꾸미맛집 신복관 시흥맛객단,8,8,24,1746,"['운영', '매일']"
2473,73,배곧 신복관 배곧점,블로그 리뷰,정왕동 쭈꾸미 배곧 맛집 “신복관” 우쭈 (우삼겹+쭈꾸미) 에 치즈폭탄 볶음밥까지 배터지게 먹고옴,5,0,25,339,"['평일', '퇴근', '엄마']"
2474,75,배곧 신복관 배곧점,블로그 리뷰,시흥 배곧 주물럭 맛있는집 로타리식당으로 갑시다♡,3,1,9,320,[]
2475,76,배곧 신복관 배곧점,블로그 리뷰,[배곧교정치과] 배곧 쭈꾸미&고기 맛집 '신복관',7,1,6,159,[]
2476,77,배곧 신복관 배곧점,블로그 리뷰,[배곧맛집]신복관: 매콤 달콤한 쭈꾸미 한상,19,3,28,424,[]
2477,78,배곧 신복관 배곧점,블로그 리뷰,배곧 맛집 정왕동 쭈꾸미&우삼겹 조합존맛 '신복관'에서 우쭈세트 먹방하고옴! 정왕동 맛집,8,2,25,901,"['배', '제', '살']"
2478,79,배곧 신복관 배곧점,블로그 리뷰,"[시흥맛집] 소문날대로 난 정왕동 쭈꾸미 배곧 맛집, 신복관",18,10,31,306,['신']
2479,80,배곧 신복관 배곧점,블로그 리뷰,배곧맛집 우삼겹 쭈꾸미는 신복관,196,32,28,4103,['올']
2480,81,배곧 신복관 배곧점,블로그 리뷰,배곧 맛집 신복관 우쭈세트+치즈볶음밥 강력하게 추천!,58,78,47,1227,[]
2481,82,배곧 신복관 배곧점,블로그 리뷰,"[시흥 맛집 ,배곧 맛집 신복관] 쭈구미와 불고기의 조합 조금더 색다른 볶음 (오이도가기전 맛집,시흥 베니스타운맛집,흥흥)",5,1,10,143,"['아령', '.']"
2482,83,배곧 신복관 배곧점,블로그 리뷰,가족끼리 외식하기 좋은 배곧 맛집_ 신복관,15,15,22,143,[]
2483,84,배곧 신복관 배곧점,블로그 리뷰,배곧신도시 맛집/시흥 맛집/쭈꾸미 맛집/신복관/밥집,1,1,12,14,"['친구', '옆']"
2485,2,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,뛰어났던 배곧 맛집 리스트,19,7,27,1598,['어제']
2486,3,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,단골로 찜한 배곧 신도시 맛집,18,1,30,1647,"['저번', '에는']"
2488,5,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,정왕동 소고기무한리필 회식장소로도 딱!,7,0,20,1344,"['몇', '전']"
2489,6,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,[시흥 배곧] 무쏘,2,4,26,1259,[]
2490,7,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,달콤했던 정왕동 맛집,20,10,29,1647,"['며칠', '친구', '전화', '잠시', '저녁']"
2491,8,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,배곧 소고기무한리필 무쏘 배곧고기맛집으로 추천 ,6,1,33,1934,['달이']
2492,9,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,"시흥 배곧 맛집 소고기 무한리필 무쏘 (시흥맛집, 배곧신도시, 정왕동 회식장소)",252,71,33,4916,[]
2493,10,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,배곧맛집 무한으로 소고기를 즐길 수 있는 소고기 무한리필 무쏘!!,22,6,36,3816,[]
2494,11,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,푸짐했던 배곧 소고기 무한리필,46,9,28,6110,['얼마']
2495,12,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,배곧신도시 맛집 퀄리티가 너무 높다!,11,3,30,1523,[]
2496,13,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,정왕동 맛집 # 사로잡힌 시선!,11,1,30,2097,[]
2497,14,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,배곧 맛집 일단 가봅시다,34,2,35,6841,[]
2498,15,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,배곧 무한리필 참된 맛이다,3,1,31,1523,['저']
2499,16,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,정왕동 맛집 또 갈래요 무쏘,9,1,30,1598,[]
2500,17,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,배곧 무한리필 무쏘 소고기를 맘껏 즐겨보자,7,0,29,2177,[]
2501,18,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,꼭 다시 올 배곧 신도시 맛집!,6,0,30,1598,[]
2502,19,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,배곧 신도시 고기집 무한이 답이다,1,0,31,1139,['저']
2503,20,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,정왕동 소고기 맛과 푸짐함이 공존하는!,7,2,30,458,[]
2504,21,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,매력적인 가성비 배곧 소갈비 맛집,5,1,30,77,['최근']
2505,22,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,"시흥배곧갈비,돼지갈비 ,소고기무한리필""LA에서훔친갈비""무한리필 외식하기 좋은곳 가성비도 좋네요",20,6,25,1435,['유노']
2506,23,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,"#배곧무한리필, ""LA에서 훔친 갈비"" 맛깔나는 훔친갈비세트로 든든했던 식사 (양념: 돈LA갈비/돼지갈비/소LA갈비)",52,24,30,3132,[]
2507,24,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,확 바뀐 배곧 무쏘,4,0,30,29,['얼마']
2508,25,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,[시흥배곧맛집] 소고기 무한리필로 맛있게 먹었던 내돈내후!! LA에서훔친갈비,3,0,18,60,['안녕하세']
2509,26,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,중독성있는 배곧 갈비집 [무쏘],9,0,23,277,[]
2510,27,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,시흥시 정왕동 맛집 맛보길 잘했네,7,2,30,2801,"['오랜', '친척']"
2511,28,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,일품이였던 정왕동 회식,3,1,30,29,"['지난주', '지인']"
2512,29,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,배곧식당 무한리필갈비 맛집인정,3,0,8,309,[]
2513,30,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,LA에서 훔친 갈비 시흥배곧점,3,0,5,456,[]
2514,31,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,재대로 찾은 배곧 양념갈비,4,0,30,501,['지난']
2515,32,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,배곧 맛집 완벽한 느낌으로,15,5,31,1981,['친구']
2516,33,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,"시흥맛집,배곧맛집,배곧무한리필,소고기무한리필,LA에서품친갈비",2,1,19,80,"['미', '사랑', '무한리필']"
2517,34,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,배곧 회식장소 넓고 쾌적해서 더욱 만족!,1,0,29,29,['얼마']
2518,35,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,배곧 LA갈비무한집 LA에서훔친 갈비 솔직리뷰,6,4,20,426,"['봄비', '갈비', '갈비']"
2519,36,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,배곧 갈비 맛집은 딱 여기! LA에서 훔친 갈비 시흥배곧점.,1,1,12,49,[]
2520,37,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,굉장했던 정왕동 소고기 무한리필,4,1,25,1344,"['몇', '전', '자리', '봐']"
2521,38,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,배곧 친절맛집! 무한리필 소한마리몽땅 무쏘 ,40,29,16,2040,"['일', '오랫', '외출', '저']"
2522,39,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,배곧 맛집 / 배곧 소고기 맛집 / LA에서 훔친 갈비 시흥 배곧점,4,1,10,415,[]
2523,40,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,시흥시 배곧동 무한리필 소고기 '무쏘'/무한리필 소고기집/시흥시 배곧동 소고기 맛집,27,10,30,2180,[]
2524,41,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,배곧맛집 : 배곧 소고기 무한리필 무쏘 방문후기!!!!,8,0,20,2978,[]
2525,42,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,[배곧 소고기 무한리필] 무쏘에서 먹은 솔직 후기,51,27,35,1874,['귀찮아']
2526,43,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,배곧맛집 무한리필 무쏘 배곧점 (소고기 &돼지고기 & 소고기내장모듬),12,1,18,2898,['주말']
2527,44,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,소고기 무한리필로 먹는 배곧 소고기 무한리필집 무쏘,2,0,14,195,[]
2528,45,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,"[시흥배곧소고기맛집]소고기 무한리필,무쏘",0,1,20,355,"['사촌언니', '방문', '어디', '긴', '근처', '깃집']"
2529,46,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,[시흥무한리필] 소고기 무한리필 무쏘~!,4,2,13,198,"['안녕하세', '항상', '돈', '제', '후기', '1']"
2530,47,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,[무쏘] 배곧 소고기무한리필,2,0,23,59,"['얼마', '남편']"
2531,48,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,배곧 고깃집 소고기 무한리필  무쏘  배곧회식장소  ,23,2,32,11773,[]
2532,49,배곧 LA 에서 훔친갈비 시흥배곧점,블로그 리뷰,배곧 소고기맛집 무쏘 단체회식장소추천 내돈내사 소고기무한리필,78,42,26,1343,[]
